,Date,Actual,Forecast,Surprise
4548,2023-06-15,1.1,1.5,-0.3999999999999999
4547,2023-06-14,1.1,1.5,-0.3999999999999999
4546,2023-06-13,2.3,2.4,-0.10000000000000009
4545,2023-06-12,2.3,2.4,-0.10000000000000009
4544,2023-06-11,2.3,2.4,-0.10000000000000009
4543,2023-06-10,2.3,2.4,-0.10000000000000009
4542,2023-06-09,2.3,2.4,-0.10000000000000009
4541,2023-06-08,2.3,2.4,-0.10000000000000009
4540,2023-06-07,2.3,2.4,-0.10000000000000009
4539,2023-06-06,2.3,2.4,-0.10000000000000009
4538,2023-06-05,2.3,2.4,-0.10000000000000009
4537,2023-06-04,2.3,2.4,-0.10000000000000009
4536,2023-06-03,2.3,2.4,-0.10000000000000009
4535,2023-06-02,2.3,2.4,-0.10000000000000009
4534,2023-06-01,2.3,2.4,-0.10000000000000009
4533,2023-05-31,2.3,2.4,-0.10000000000000009
4532,2023-05-30,2.3,2.4,-0.10000000000000009
4531,2023-05-29,2.3,2.4,-0.10000000000000009
4530,2023-05-28,2.3,2.4,-0.10000000000000009
4529,2023-05-27,2.3,2.4,-0.10000000000000009
4528,2023-05-26,2.3,2.4,-0.10000000000000009
4527,2023-05-25,2.3,2.4,-0.10000000000000009
4526,2023-05-24,2.3,2.4,-0.10000000000000009
4525,2023-05-23,2.3,2.4,-0.10000000000000009
4524,2023-05-22,2.3,2.4,-0.10000000000000009
4523,2023-05-21,2.3,2.4,-0.10000000000000009
4522,2023-05-20,2.3,2.4,-0.10000000000000009
4521,2023-05-19,2.3,2.4,-0.10000000000000009
4520,2023-05-18,2.3,2.4,-0.10000000000000009
4519,2023-05-17,2.3,2.4,-0.10000000000000009
4518,2023-05-16,2.3,2.4,-0.10000000000000009
4517,2023-05-15,2.3,2.4,-0.10000000000000009
4516,2023-05-14,2.3,2.4,-0.10000000000000009
4515,2023-05-13,2.3,2.4,-0.10000000000000009
4514,2023-05-12,2.3,2.4,-0.10000000000000009
4513,2023-05-11,2.3,2.4,-0.10000000000000009
4512,2023-05-10,2.7,3.0,-0.2999999999999998
4511,2023-05-09,2.7,3.0,-0.2999999999999998
4510,2023-05-08,2.7,3.0,-0.2999999999999998
4509,2023-05-07,2.7,3.0,-0.2999999999999998
4508,2023-05-06,2.7,3.0,-0.2999999999999998
4507,2023-05-05,2.7,3.0,-0.2999999999999998
4506,2023-05-04,2.7,3.0,-0.2999999999999998
4505,2023-05-03,2.7,3.0,-0.2999999999999998
4504,2023-05-02,2.7,3.0,-0.2999999999999998
4503,2023-05-01,2.7,3.0,-0.2999999999999998
4502,2023-04-30,2.7,3.0,-0.2999999999999998
4501,2023-04-29,2.7,3.0,-0.2999999999999998
4500,2023-04-28,2.7,3.0,-0.2999999999999998
4499,2023-04-27,2.7,3.0,-0.2999999999999998
4498,2023-04-26,2.7,3.0,-0.2999999999999998
4497,2023-04-25,2.7,3.0,-0.2999999999999998
4496,2023-04-24,2.7,3.0,-0.2999999999999998
4495,2023-04-23,2.7,3.0,-0.2999999999999998
4494,2023-04-22,2.7,3.0,-0.2999999999999998
4493,2023-04-21,2.7,3.0,-0.2999999999999998
4492,2023-04-20,2.7,3.0,-0.2999999999999998
4491,2023-04-19,2.7,3.0,-0.2999999999999998
4490,2023-04-18,2.7,3.0,-0.2999999999999998
4489,2023-04-17,2.7,3.0,-0.2999999999999998
4488,2023-04-16,2.7,3.0,-0.2999999999999998
4487,2023-04-15,2.7,3.0,-0.2999999999999998
4486,2023-04-14,2.7,3.0,-0.2999999999999998
4485,2023-04-13,2.7,3.0,-0.2999999999999998
4484,2023-04-12,4.6,5.4,-0.8000000000000007
4483,2023-04-11,4.6,5.4,-0.8000000000000007
4482,2023-04-10,4.6,5.4,-0.8000000000000007
4481,2023-04-09,4.6,5.4,-0.8000000000000007
4480,2023-04-08,4.6,5.4,-0.8000000000000007
4479,2023-04-07,4.6,5.4,-0.8000000000000007
4478,2023-04-06,4.6,5.4,-0.8000000000000007
4477,2023-04-05,4.6,5.4,-0.8000000000000007
4476,2023-04-04,4.6,5.4,-0.8000000000000007
4475,2023-04-03,4.6,5.4,-0.8000000000000007
4474,2023-04-02,4.6,5.4,-0.8000000000000007
4473,2023-04-01,4.6,5.4,-0.8000000000000007
4472,2023-03-31,4.6,5.4,-0.8000000000000007
4471,2023-03-30,4.6,5.4,-0.8000000000000007
4470,2023-03-29,4.6,5.4,-0.8000000000000007
4469,2023-03-28,4.6,5.4,-0.8000000000000007
4468,2023-03-27,4.6,5.4,-0.8000000000000007
4467,2023-03-26,4.6,5.4,-0.8000000000000007
4466,2023-03-25,4.6,5.4,-0.8000000000000007
4465,2023-03-24,4.6,5.4,-0.8000000000000007
4464,2023-03-23,4.6,5.4,-0.8000000000000007
4463,2023-03-22,4.6,5.4,-0.8000000000000007
4462,2023-03-21,4.6,5.4,-0.8000000000000007
4461,2023-03-20,4.6,5.4,-0.8000000000000007
4460,2023-03-19,4.6,5.4,-0.8000000000000007
4459,2023-03-18,4.6,5.4,-0.8000000000000007
4458,2023-03-17,4.6,5.4,-0.8000000000000007
4457,2023-03-16,4.6,5.4,-0.8000000000000007
4456,2023-03-15,4.6,5.4,-0.8000000000000007
4455,2023-03-14,6.0,5.4,0.5999999999999996
4454,2023-03-13,6.0,5.4,0.5999999999999996
4453,2023-03-12,6.0,5.4,0.5999999999999996
4452,2023-03-11,6.0,5.4,0.5999999999999996
4451,2023-03-10,6.0,5.4,0.5999999999999996
4450,2023-03-09,6.0,5.4,0.5999999999999996
4449,2023-03-08,6.0,5.4,0.5999999999999996
4448,2023-03-07,6.0,5.4,0.5999999999999996
4447,2023-03-06,6.0,5.4,0.5999999999999996
4446,2023-03-05,6.0,5.4,0.5999999999999996
4445,2023-03-04,6.0,5.4,0.5999999999999996
4444,2023-03-03,6.0,5.4,0.5999999999999996
4443,2023-03-02,6.0,5.4,0.5999999999999996
4442,2023-03-01,6.0,5.4,0.5999999999999996
4441,2023-02-28,6.0,5.4,0.5999999999999996
4440,2023-02-27,6.0,5.4,0.5999999999999996
4439,2023-02-26,6.0,5.4,0.5999999999999996
4438,2023-02-25,6.0,5.4,0.5999999999999996
4437,2023-02-24,6.0,5.4,0.5999999999999996
4436,2023-02-23,6.0,5.4,0.5999999999999996
4435,2023-02-22,6.0,5.4,0.5999999999999996
4434,2023-02-21,6.0,5.4,0.5999999999999996
4433,2023-02-20,6.0,5.4,0.5999999999999996
4432,2023-02-19,6.0,5.4,0.5999999999999996
4431,2023-02-18,6.0,5.4,0.5999999999999996
4430,2023-02-17,6.0,5.4,0.5999999999999996
4429,2023-02-16,6.0,5.4,0.5999999999999996
4428,2023-02-15,6.2,6.8,-0.5999999999999996
4427,2023-02-14,6.2,6.8,-0.5999999999999996
4426,2023-02-13,6.2,6.8,-0.5999999999999996
4425,2023-02-12,6.2,6.8,-0.5999999999999996
4424,2023-02-11,6.2,6.8,-0.5999999999999996
4423,2023-02-10,6.2,6.8,-0.5999999999999996
4422,2023-02-09,6.2,6.8,-0.5999999999999996
4421,2023-02-08,6.2,6.8,-0.5999999999999996
4420,2023-02-07,6.2,6.8,-0.5999999999999996
4419,2023-02-06,6.2,6.8,-0.5999999999999996
4418,2023-02-05,6.2,6.8,-0.5999999999999996
4417,2023-02-04,6.2,6.8,-0.5999999999999996
4416,2023-02-03,6.2,6.8,-0.5999999999999996
4415,2023-02-02,6.2,6.8,-0.5999999999999996
4414,2023-02-01,6.2,6.8,-0.5999999999999996
4413,2023-01-31,6.2,6.8,-0.5999999999999996
4412,2023-01-30,6.2,6.8,-0.5999999999999996
4411,2023-01-29,6.2,6.8,-0.5999999999999996
4410,2023-01-28,6.2,6.8,-0.5999999999999996
4409,2023-01-27,6.2,6.8,-0.5999999999999996
4408,2023-01-26,6.2,6.8,-0.5999999999999996
4407,2023-01-25,6.2,6.8,-0.5999999999999996
4406,2023-01-24,6.2,6.8,-0.5999999999999996
4405,2023-01-23,6.2,6.8,-0.5999999999999996
4404,2023-01-22,6.2,6.8,-0.5999999999999996
4403,2023-01-21,6.2,6.8,-0.5999999999999996
4402,2023-01-20,6.2,6.8,-0.5999999999999996
4401,2023-01-19,6.2,6.8,-0.5999999999999996
4400,2023-01-18,6.2,6.8,-0.5999999999999996
4399,2023-01-17,7.4,7.2,0.20000000000000018
4398,2023-01-16,7.4,7.2,0.20000000000000018
4397,2023-01-15,7.4,7.2,0.20000000000000018
4396,2023-01-14,7.4,7.2,0.20000000000000018
4395,2023-01-13,7.4,7.2,0.20000000000000018
4394,2023-01-12,7.4,7.2,0.20000000000000018
4393,2023-01-11,7.4,7.2,0.20000000000000018
4392,2023-01-10,7.4,7.2,0.20000000000000018
4391,2023-01-09,7.4,7.2,0.20000000000000018
4390,2023-01-08,7.4,7.2,0.20000000000000018
4389,2023-01-07,7.4,7.2,0.20000000000000018
4388,2023-01-06,7.4,7.2,0.20000000000000018
4387,2023-01-05,7.4,7.2,0.20000000000000018
4386,2023-01-04,7.4,7.2,0.20000000000000018
4385,2023-01-03,7.4,7.2,0.20000000000000018
4384,2023-01-02,7.4,7.2,0.20000000000000018
4383,2023-01-01,7.4,7.2,0.20000000000000018
4382,2022-12-31,7.4,7.2,0.20000000000000018
4381,2022-12-30,7.4,7.2,0.20000000000000018
4380,2022-12-29,7.4,7.2,0.20000000000000018
4379,2022-12-28,7.4,7.2,0.20000000000000018
4378,2022-12-27,7.4,7.2,0.20000000000000018
4377,2022-12-26,7.4,7.2,0.20000000000000018
4376,2022-12-25,7.4,7.2,0.20000000000000018
4375,2022-12-24,7.4,7.2,0.20000000000000018
4374,2022-12-23,7.4,7.2,0.20000000000000018
4373,2022-12-22,7.4,7.2,0.20000000000000018
4372,2022-12-21,7.4,7.2,0.20000000000000018
4371,2022-12-20,7.4,7.2,0.20000000000000018
4370,2022-12-19,7.4,7.2,0.20000000000000018
4369,2022-12-18,7.4,7.2,0.20000000000000018
4368,2022-12-17,7.4,7.2,0.20000000000000018
4367,2022-12-16,7.4,7.2,0.20000000000000018
4366,2022-12-15,7.4,7.2,0.20000000000000018
4365,2022-12-14,7.4,7.2,0.20000000000000018
4364,2022-12-13,7.4,7.2,0.20000000000000018
4363,2022-12-12,7.4,7.2,0.20000000000000018
4362,2022-12-11,7.4,7.2,0.20000000000000018
4361,2022-12-10,7.4,7.2,0.20000000000000018
4360,2022-12-09,7.4,7.2,0.20000000000000018
4359,2022-12-08,8.0,8.3,-0.3000000000000007
4358,2022-12-07,8.0,8.3,-0.3000000000000007
4357,2022-12-06,8.0,8.3,-0.3000000000000007
4356,2022-12-05,8.0,8.3,-0.3000000000000007
4355,2022-12-04,8.0,8.3,-0.3000000000000007
4354,2022-12-03,8.0,8.3,-0.3000000000000007
4353,2022-12-02,8.0,8.3,-0.3000000000000007
4352,2022-12-01,8.0,8.3,-0.3000000000000007
4351,2022-11-30,8.0,8.3,-0.3000000000000007
4350,2022-11-29,8.0,8.3,-0.3000000000000007
4349,2022-11-28,8.0,8.3,-0.3000000000000007
4348,2022-11-27,8.0,8.3,-0.3000000000000007
4347,2022-11-26,8.0,8.3,-0.3000000000000007
4346,2022-11-25,8.0,8.3,-0.3000000000000007
4345,2022-11-24,8.0,8.3,-0.3000000000000007
4344,2022-11-23,8.0,8.3,-0.3000000000000007
4343,2022-11-22,8.0,8.3,-0.3000000000000007
4342,2022-11-21,8.0,8.3,-0.3000000000000007
4341,2022-11-20,8.0,8.3,-0.3000000000000007
4340,2022-11-19,8.0,8.3,-0.3000000000000007
4339,2022-11-18,8.0,8.3,-0.3000000000000007
4338,2022-11-17,8.0,8.3,-0.3000000000000007
4337,2022-11-16,8.0,8.3,-0.3000000000000007
4336,2022-11-15,8.0,8.3,-0.3000000000000007
4335,2022-11-14,8.5,8.4,0.09999999999999964
4334,2022-11-13,8.5,8.4,0.09999999999999964
4333,2022-11-12,8.5,8.4,0.09999999999999964
4332,2022-11-11,8.5,8.4,0.09999999999999964
4331,2022-11-10,8.5,8.4,0.09999999999999964
4330,2022-11-09,8.5,8.4,0.09999999999999964
4329,2022-11-08,8.5,8.4,0.09999999999999964
4328,2022-11-07,8.5,8.4,0.09999999999999964
4327,2022-11-06,8.5,8.4,0.09999999999999964
4326,2022-11-05,8.5,8.4,0.09999999999999964
4325,2022-11-04,8.5,8.4,0.09999999999999964
4324,2022-11-03,8.5,8.4,0.09999999999999964
4323,2022-11-02,8.5,8.4,0.09999999999999964
4322,2022-11-01,8.5,8.4,0.09999999999999964
4321,2022-10-31,8.5,8.4,0.09999999999999964
4320,2022-10-30,8.5,8.4,0.09999999999999964
4319,2022-10-29,8.5,8.4,0.09999999999999964
4318,2022-10-28,8.5,8.4,0.09999999999999964
4317,2022-10-27,8.5,8.4,0.09999999999999964
4316,2022-10-26,8.5,8.4,0.09999999999999964
4315,2022-10-25,8.5,8.4,0.09999999999999964
4314,2022-10-24,8.5,8.4,0.09999999999999964
4313,2022-10-23,8.5,8.4,0.09999999999999964
4312,2022-10-22,8.5,8.4,0.09999999999999964
4311,2022-10-21,8.5,8.4,0.09999999999999964
4310,2022-10-20,8.5,8.4,0.09999999999999964
4309,2022-10-19,8.5,8.4,0.09999999999999964
4308,2022-10-18,8.5,8.4,0.09999999999999964
4307,2022-10-17,8.5,8.4,0.09999999999999964
4306,2022-10-16,8.5,8.4,0.09999999999999964
4305,2022-10-15,8.5,8.4,0.09999999999999964
4304,2022-10-14,8.5,8.4,0.09999999999999964
4303,2022-10-13,8.5,8.4,0.09999999999999964
4302,2022-10-12,8.5,8.4,0.09999999999999964
4301,2022-10-11,8.7,8.8,-0.10000000000000142
4300,2022-10-10,8.7,8.8,-0.10000000000000142
4299,2022-10-09,8.7,8.8,-0.10000000000000142
4298,2022-10-08,8.7,8.8,-0.10000000000000142
4297,2022-10-07,8.7,8.8,-0.10000000000000142
4296,2022-10-06,8.7,8.8,-0.10000000000000142
4295,2022-10-05,8.7,8.8,-0.10000000000000142
4294,2022-10-04,8.7,8.8,-0.10000000000000142
4293,2022-10-03,8.7,8.8,-0.10000000000000142
4292,2022-10-02,8.7,8.8,-0.10000000000000142
4291,2022-10-01,8.7,8.8,-0.10000000000000142
4290,2022-09-30,8.7,8.8,-0.10000000000000142
4289,2022-09-29,8.7,8.8,-0.10000000000000142
4288,2022-09-28,8.7,8.8,-0.10000000000000142
4287,2022-09-27,8.7,8.8,-0.10000000000000142
4286,2022-09-26,8.7,8.8,-0.10000000000000142
4285,2022-09-25,8.7,8.8,-0.10000000000000142
4284,2022-09-24,8.7,8.8,-0.10000000000000142
4283,2022-09-23,8.7,8.8,-0.10000000000000142
4282,2022-09-22,8.7,8.8,-0.10000000000000142
4281,2022-09-21,8.7,8.8,-0.10000000000000142
4280,2022-09-20,8.7,8.8,-0.10000000000000142
4279,2022-09-19,8.7,8.8,-0.10000000000000142
4278,2022-09-18,8.7,8.8,-0.10000000000000142
4277,2022-09-17,8.7,8.8,-0.10000000000000142
4276,2022-09-16,8.7,8.8,-0.10000000000000142
4275,2022-09-15,8.7,8.8,-0.10000000000000142
4274,2022-09-14,8.7,8.8,-0.10000000000000142
4273,2022-09-13,9.8,10.4,-0.5999999999999996
4272,2022-09-12,9.8,10.4,-0.5999999999999996
4271,2022-09-11,9.8,10.4,-0.5999999999999996
4270,2022-09-10,9.8,10.4,-0.5999999999999996
4269,2022-09-09,9.8,10.4,-0.5999999999999996
4268,2022-09-08,9.8,10.4,-0.5999999999999996
4267,2022-09-07,9.8,10.4,-0.5999999999999996
4266,2022-09-06,9.8,10.4,-0.5999999999999996
4265,2022-09-05,9.8,10.4,-0.5999999999999996
4264,2022-09-04,9.8,10.4,-0.5999999999999996
4263,2022-09-03,9.8,10.4,-0.5999999999999996
4262,2022-09-02,9.8,10.4,-0.5999999999999996
4261,2022-09-01,9.8,10.4,-0.5999999999999996
4260,2022-08-31,9.8,10.4,-0.5999999999999996
4259,2022-08-30,9.8,10.4,-0.5999999999999996
4258,2022-08-29,9.8,10.4,-0.5999999999999996
4257,2022-08-28,9.8,10.4,-0.5999999999999996
4256,2022-08-27,9.8,10.4,-0.5999999999999996
4255,2022-08-26,9.8,10.4,-0.5999999999999996
4254,2022-08-25,9.8,10.4,-0.5999999999999996
4253,2022-08-24,9.8,10.4,-0.5999999999999996
4252,2022-08-23,9.8,10.4,-0.5999999999999996
4251,2022-08-22,9.8,10.4,-0.5999999999999996
4250,2022-08-21,9.8,10.4,-0.5999999999999996
4249,2022-08-20,9.8,10.4,-0.5999999999999996
4248,2022-08-19,9.8,10.4,-0.5999999999999996
4247,2022-08-18,9.8,10.4,-0.5999999999999996
4246,2022-08-17,9.8,10.4,-0.5999999999999996
4245,2022-08-16,9.8,10.4,-0.5999999999999996
4244,2022-08-15,9.8,10.4,-0.5999999999999996
4243,2022-08-14,9.8,10.4,-0.5999999999999996
4242,2022-08-13,9.8,10.4,-0.5999999999999996
4241,2022-08-12,9.8,10.4,-0.5999999999999996
4240,2022-08-11,9.8,10.4,-0.5999999999999996
4239,2022-08-10,11.3,10.7,0.6000000000000014
4238,2022-08-09,11.3,10.7,0.6000000000000014
4237,2022-08-08,11.3,10.7,0.6000000000000014
4236,2022-08-07,11.3,10.7,0.6000000000000014
4235,2022-08-06,11.3,10.7,0.6000000000000014
4234,2022-08-05,11.3,10.7,0.6000000000000014
4233,2022-08-04,11.3,10.7,0.6000000000000014
4232,2022-08-03,11.3,10.7,0.6000000000000014
4231,2022-08-02,11.3,10.7,0.6000000000000014
4230,2022-08-01,11.3,10.7,0.6000000000000014
4229,2022-07-31,11.3,10.7,0.6000000000000014
4228,2022-07-30,11.3,10.7,0.6000000000000014
4227,2022-07-29,11.3,10.7,0.6000000000000014
4226,2022-07-28,11.3,10.7,0.6000000000000014
4225,2022-07-27,11.3,10.7,0.6000000000000014
4224,2022-07-26,11.3,10.7,0.6000000000000014
4223,2022-07-25,11.3,10.7,0.6000000000000014
4222,2022-07-24,11.3,10.7,0.6000000000000014
4221,2022-07-23,11.3,10.7,0.6000000000000014
4220,2022-07-22,11.3,10.7,0.6000000000000014
4219,2022-07-21,11.3,10.7,0.6000000000000014
4218,2022-07-20,11.3,10.7,0.6000000000000014
4217,2022-07-19,11.3,10.7,0.6000000000000014
4216,2022-07-18,11.3,10.7,0.6000000000000014
4215,2022-07-17,11.3,10.7,0.6000000000000014
4214,2022-07-16,11.3,10.7,0.6000000000000014
4213,2022-07-15,11.3,10.7,0.6000000000000014
4212,2022-07-14,11.3,10.7,0.6000000000000014
4211,2022-07-13,10.8,10.9,-0.09999999999999964
4210,2022-07-12,10.8,10.9,-0.09999999999999964
4209,2022-07-11,10.8,10.9,-0.09999999999999964
4208,2022-07-10,10.8,10.9,-0.09999999999999964
4207,2022-07-09,10.8,10.9,-0.09999999999999964
4206,2022-07-08,10.8,10.9,-0.09999999999999964
4205,2022-07-07,10.8,10.9,-0.09999999999999964
4204,2022-07-06,10.8,10.9,-0.09999999999999964
4203,2022-07-05,10.8,10.9,-0.09999999999999964
4202,2022-07-04,10.8,10.9,-0.09999999999999964
4201,2022-07-03,10.8,10.9,-0.09999999999999964
4200,2022-07-02,10.8,10.9,-0.09999999999999964
4199,2022-07-01,10.8,10.9,-0.09999999999999964
4198,2022-06-30,10.8,10.9,-0.09999999999999964
4197,2022-06-29,10.8,10.9,-0.09999999999999964
4196,2022-06-28,10.8,10.9,-0.09999999999999964
4195,2022-06-27,10.8,10.9,-0.09999999999999964
4194,2022-06-26,10.8,10.9,-0.09999999999999964
4193,2022-06-25,10.8,10.9,-0.09999999999999964
4192,2022-06-24,10.8,10.9,-0.09999999999999964
4191,2022-06-23,10.8,10.9,-0.09999999999999964
4190,2022-06-22,10.8,10.9,-0.09999999999999964
4189,2022-06-21,10.8,10.9,-0.09999999999999964
4188,2022-06-20,10.8,10.9,-0.09999999999999964
4187,2022-06-19,10.8,10.9,-0.09999999999999964
4186,2022-06-18,10.8,10.9,-0.09999999999999964
4185,2022-06-17,10.8,10.9,-0.09999999999999964
4184,2022-06-16,10.8,10.9,-0.09999999999999964
4183,2022-06-15,10.8,10.9,-0.09999999999999964
4182,2022-06-14,10.8,10.9,-0.09999999999999964
4181,2022-06-13,11.0,10.7,0.3000000000000007
4180,2022-06-12,11.0,10.7,0.3000000000000007
4179,2022-06-11,11.0,10.7,0.3000000000000007
4178,2022-06-10,11.0,10.7,0.3000000000000007
4177,2022-06-09,11.0,10.7,0.3000000000000007
4176,2022-06-08,11.0,10.7,0.3000000000000007
4175,2022-06-07,11.0,10.7,0.3000000000000007
4174,2022-06-06,11.0,10.7,0.3000000000000007
4173,2022-06-05,11.0,10.7,0.3000000000000007
4172,2022-06-04,11.0,10.7,0.3000000000000007
4171,2022-06-03,11.0,10.7,0.3000000000000007
4170,2022-06-02,11.0,10.7,0.3000000000000007
4169,2022-06-01,11.0,10.7,0.3000000000000007
4168,2022-05-31,11.0,10.7,0.3000000000000007
4167,2022-05-30,11.0,10.7,0.3000000000000007
4166,2022-05-29,11.0,10.7,0.3000000000000007
4165,2022-05-28,11.0,10.7,0.3000000000000007
4164,2022-05-27,11.0,10.7,0.3000000000000007
4163,2022-05-26,11.0,10.7,0.3000000000000007
4162,2022-05-25,11.0,10.7,0.3000000000000007
4161,2022-05-24,11.0,10.7,0.3000000000000007
4160,2022-05-23,11.0,10.7,0.3000000000000007
4159,2022-05-22,11.0,10.7,0.3000000000000007
4158,2022-05-21,11.0,10.7,0.3000000000000007
4157,2022-05-20,11.0,10.7,0.3000000000000007
4156,2022-05-19,11.0,10.7,0.3000000000000007
4155,2022-05-18,11.0,10.7,0.3000000000000007
4154,2022-05-17,11.0,10.7,0.3000000000000007
4153,2022-05-16,11.0,10.7,0.3000000000000007
4152,2022-05-15,11.0,10.7,0.3000000000000007
4151,2022-05-14,11.0,10.7,0.3000000000000007
4150,2022-05-13,11.0,10.7,0.3000000000000007
4149,2022-05-12,11.0,10.7,0.3000000000000007
4148,2022-05-11,11.2,10.6,0.5999999999999996
4147,2022-05-10,11.2,10.6,0.5999999999999996
4146,2022-05-09,11.2,10.6,0.5999999999999996
4145,2022-05-08,11.2,10.6,0.5999999999999996
4144,2022-05-07,11.2,10.6,0.5999999999999996
4143,2022-05-06,11.2,10.6,0.5999999999999996
4142,2022-05-05,11.2,10.6,0.5999999999999996
4141,2022-05-04,11.2,10.6,0.5999999999999996
4140,2022-05-03,11.2,10.6,0.5999999999999996
4139,2022-05-02,11.2,10.6,0.5999999999999996
4138,2022-05-01,11.2,10.6,0.5999999999999996
4137,2022-04-30,11.2,10.6,0.5999999999999996
4136,2022-04-29,11.2,10.6,0.5999999999999996
4135,2022-04-28,11.2,10.6,0.5999999999999996
4134,2022-04-27,11.2,10.6,0.5999999999999996
4133,2022-04-26,11.2,10.6,0.5999999999999996
4132,2022-04-25,11.2,10.6,0.5999999999999996
4131,2022-04-24,11.2,10.6,0.5999999999999996
4130,2022-04-23,11.2,10.6,0.5999999999999996
4129,2022-04-22,11.2,10.6,0.5999999999999996
4128,2022-04-21,11.2,10.6,0.5999999999999996
4127,2022-04-20,11.2,10.6,0.5999999999999996
4126,2022-04-19,11.2,10.6,0.5999999999999996
4125,2022-04-18,11.2,10.6,0.5999999999999996
4124,2022-04-17,11.2,10.6,0.5999999999999996
4123,2022-04-16,11.2,10.6,0.5999999999999996
4122,2022-04-15,11.2,10.6,0.5999999999999996
4121,2022-04-14,11.2,10.6,0.5999999999999996
4120,2022-04-13,11.2,10.6,0.5999999999999996
4119,2022-04-12,10.0,10.0,0.0
4118,2022-04-11,10.0,10.0,0.0
4117,2022-04-10,10.0,10.0,0.0
4116,2022-04-09,10.0,10.0,0.0
4115,2022-04-08,10.0,10.0,0.0
4114,2022-04-07,10.0,10.0,0.0
4113,2022-04-06,10.0,10.0,0.0
4112,2022-04-05,10.0,10.0,0.0
4111,2022-04-04,10.0,10.0,0.0
4110,2022-04-03,10.0,10.0,0.0
4109,2022-04-02,10.0,10.0,0.0
4108,2022-04-01,10.0,10.0,0.0
4107,2022-03-31,10.0,10.0,0.0
4106,2022-03-30,10.0,10.0,0.0
4105,2022-03-29,10.0,10.0,0.0
4104,2022-03-28,10.0,10.0,0.0
4103,2022-03-27,10.0,10.0,0.0
4102,2022-03-26,10.0,10.0,0.0
4101,2022-03-25,10.0,10.0,0.0
4100,2022-03-24,10.0,10.0,0.0
4099,2022-03-23,10.0,10.0,0.0
4098,2022-03-22,10.0,10.0,0.0
4097,2022-03-21,10.0,10.0,0.0
4096,2022-03-20,10.0,10.0,0.0
4095,2022-03-19,10.0,10.0,0.0
4094,2022-03-18,10.0,10.0,0.0
4093,2022-03-17,10.0,10.0,0.0
4092,2022-03-16,10.0,10.0,0.0
4091,2022-03-15,10.0,10.0,0.0
4090,2022-03-14,9.7,9.1,0.5999999999999996
4089,2022-03-13,9.7,9.1,0.5999999999999996
4088,2022-03-12,9.7,9.1,0.5999999999999996
4087,2022-03-11,9.7,9.1,0.5999999999999996
4086,2022-03-10,9.7,9.1,0.5999999999999996
4085,2022-03-09,9.7,9.1,0.5999999999999996
4084,2022-03-08,9.7,9.1,0.5999999999999996
4083,2022-03-07,9.7,9.1,0.5999999999999996
4082,2022-03-06,9.7,9.1,0.5999999999999996
4081,2022-03-05,9.7,9.1,0.5999999999999996
4080,2022-03-04,9.7,9.1,0.5999999999999996
4079,2022-03-03,9.7,9.1,0.5999999999999996
4078,2022-03-02,9.7,9.1,0.5999999999999996
4077,2022-03-01,9.7,9.1,0.5999999999999996
4076,2022-02-28,9.7,9.1,0.5999999999999996
4075,2022-02-27,9.7,9.1,0.5999999999999996
4074,2022-02-26,9.7,9.1,0.5999999999999996
4073,2022-02-25,9.7,9.1,0.5999999999999996
4072,2022-02-24,9.7,9.1,0.5999999999999996
4071,2022-02-23,9.7,9.1,0.5999999999999996
4070,2022-02-22,9.7,9.1,0.5999999999999996
4069,2022-02-21,9.7,9.1,0.5999999999999996
4068,2022-02-20,9.7,9.1,0.5999999999999996
4067,2022-02-19,9.7,9.1,0.5999999999999996
4066,2022-02-18,9.7,9.1,0.5999999999999996
4065,2022-02-17,9.7,9.1,0.5999999999999996
4064,2022-02-16,9.7,9.1,0.5999999999999996
4063,2022-02-15,9.7,9.1,0.5999999999999996
4062,2022-02-14,9.7,9.8,-0.10000000000000142
4061,2022-02-13,9.7,9.8,-0.10000000000000142
4060,2022-02-12,9.7,9.8,-0.10000000000000142
4059,2022-02-11,9.7,9.8,-0.10000000000000142
4058,2022-02-10,9.7,9.8,-0.10000000000000142
4057,2022-02-09,9.7,9.8,-0.10000000000000142
4056,2022-02-08,9.7,9.8,-0.10000000000000142
4055,2022-02-07,9.7,9.8,-0.10000000000000142
4054,2022-02-06,9.7,9.8,-0.10000000000000142
4053,2022-02-05,9.7,9.8,-0.10000000000000142
4052,2022-02-04,9.7,9.8,-0.10000000000000142
4051,2022-02-03,9.7,9.8,-0.10000000000000142
4050,2022-02-02,9.7,9.8,-0.10000000000000142
4049,2022-02-01,9.7,9.8,-0.10000000000000142
4048,2022-01-31,9.7,9.8,-0.10000000000000142
4047,2022-01-30,9.7,9.8,-0.10000000000000142
4046,2022-01-29,9.7,9.8,-0.10000000000000142
4045,2022-01-28,9.7,9.8,-0.10000000000000142
4044,2022-01-27,9.7,9.8,-0.10000000000000142
4043,2022-01-26,9.7,9.8,-0.10000000000000142
4042,2022-01-25,9.7,9.8,-0.10000000000000142
4041,2022-01-24,9.7,9.8,-0.10000000000000142
4040,2022-01-23,9.7,9.8,-0.10000000000000142
4039,2022-01-22,9.7,9.8,-0.10000000000000142
4038,2022-01-21,9.7,9.8,-0.10000000000000142
4037,2022-01-20,9.7,9.8,-0.10000000000000142
4036,2022-01-19,9.7,9.8,-0.10000000000000142
